HOUSEID,NUMADLT,HHVEHCNT,HHFAMINC,URBAN,HOMETYPE,HOMEOWN,WTHHFIN,DRVRCNT,HHSIZE,VMT,VEH_PER_ADULT,INCOME_PER_VEHICLE
9000015769,2,2,7,1,1,1,4437.96123993008,2,2,12000.0,1.0,3.5
9000015772,1,1,7,1,1,1,29074.7127761701,1,1,6000.0,1.0,7.0
9000015790,2,3,11,1,1,3,12290.294845981,2,2,13000.0,1.5,3.6666666666666665
9000015799,2,1,10,1,1,1,56574.0213310751,1,2,5000.0,0.5,10.0
9000015807,3,1,5,1,2,1,4621.52554265725,2,3,200.0,0.3333333333333333,5.0
9000015836,1,1,3,4,1,2,3166.12263132006,1,1,5000.0,1.0,3.0
9000015840,1,1,4,1,1,3,13671.1665962417,1,1,2600.0,1.0,4.0
9000015841,2,4,6,1,1,1,20122.6365318786,2,2,232400.0,2.0,1.5
9000015858,1,1,7,1,1,2,4202.82692843484,1,1,12000.0,1.0,7.0
9000015867,2,3,10,1,1,1,7384.06447261697,2,2,18000.0,1.5,3.3333333333333335
9000015872,2,1,11,1,1,1,62142.6417179216,2,2,6000.0,0.5,11.0
9000015878,2,3,10,1,1,1,31134.828679367,2,2,22102.0,1.5,3.3333333333333335
9000015883,2,2,11,1,1,2,24020.5669947346,2,2,34000.0,1.0,5.5
9000015892,2,2,8,1,1,1,13863.2903459229,2,4,25000.0,1.0,4.0
9000015899,3,3,7,1,1,1,10385.0673065949,3,3,25000.0,1.0,2.3333333333333335
9000015901,2,2,7,1,1,1,6580.25738099061,2,2,10500.0,1.0,3.5
9000015905,2,2,6,2,1,3,40493.8593624634,2,2,15000.0,1.0,3.0
9000015939,3,4,9,1,1,1,57478.6540514455,3,3,16500.0,1.3333333333333333,2.25
9000015963,2,1,3,4,4,2,8739.76795344844,2,2,10000.0,0.5,3.0
9000015977,2,2,7,1,1,1,5217.26862436548,2,2,60300.0,1.0,3.5
9000015981,2,4,5,4,1,1,8585.9385292357,2,2,825.0,2.0,1.25
9000015987,2,2,7,1,1,2,7291.80257704452,2,2,13000.0,1.0,3.5
9000015990,2,5,4,4,1,2,10586.9281919278,2,2,15747.0,2.5,0.8
9000015993,2,2,6,1,2,4,19064.6492828085,2,4,27000.0,1.0,3.0
9000015997,1,1,9,4,1,1,3831.43073123618,2,3,14000.0,1.0,9.0
9000015999,2,1,3,4,1,1,15886.2602372192,2,2,18000.0,0.5,3.0
9000016004,2,2,6,4,1,2,6888.97678784835,2,2,12000.0,1.0,3.0
9000016010,2,2,5,1,2,3,5837.93590831037,2,2,50000.0,1.0,2.5
9000016027,2,2,7,1,2,3,11026.9892137357,2,2,15024.0,1.0,3.5
9000016036,3,3,11,4,2,1,9606.36178419576,3,3,36000.0,1.0,3.6666666666666665
9000016054,2,2,7,1,2,2,6223.71599599644,2,2,13000.0,1.0,3.5
9000016059,3,3,8,4,1,2,5669.73460008178,3,3,30000.0,1.0,2.6666666666666665
9000016060,1,1,-7,1,2,1,24292.4053804044,1,1,77000.0,1.0,-7.0
9000016063,1,1,9,1,1,2,4383.1725376462,1,1,8000.0,1.0,9.0
9000016079,2,2,6,1,3,3,13336.2521167524,2,3,10500.0,1.0,3.0
9000016080,1,1,10,1,1,1,9231.07393818063,1,1,7000.0,1.0,10.0
9000016081,2,2,5,1,1,3,7440.723756602,2,2,18000.0,1.0,2.5
9000016088,1,2,8,1,1,1,7438.52693731414,1,1,105000.0,2.0,4.0
9000016092,3,3,8,1,1,3,12021.3148196719,3,3,32500.0,1.0,2.6666666666666665
9000016094,2,2,7,1,2,1,23056.6214402209,2,5,37000.0,1.0,3.5
9000016097,1,1,10,1,2,2,5582.32852431315,1,1,10000.0,1.0,10.0
9000016099,2,2,11,1,1,2,5670.47196770104,2,2,17000.0,1.0,5.5
9000016107,1,1,4,4,4,2,4032.36451989372,1,1,10000.0,1.0,4.0
9000016119,2,2,6,1,3,3,13477.5024626781,2,2,366000.0,1.0,3.0
9000016122,2,3,8,4,1,1,8431.41973198984,2,3,19500.0,1.5,2.6666666666666665
9000016134,1,1,4,1,1,1,13841.7791779586,1,1,10000.0,1.0,4.0
9000016135,2,2,6,4,1,1,6025.44127981246,2,3,15750.0,1.0,3.0
9000016145,1,1,9,1,1,1,14965.2731440497,1,1,8000.0,1.0,9.0
9000016146,1,1,2,4,1,4,26243.0836832405,1,1,9000.0,1.0,2.0
9000016156,1,1,7,1,1,2,5641.971524857,1,1,3500.0,1.0,7.0
9000016174,1,1,6,1,1,1,4598.29250013145,1,1,7000.0,1.0,6.0
9000016217,2,2,11,1,1,1,22443.9897289334,2,2,9000.0,1.0,5.5
9000016232,1,1,6,4,1,2,7359.09537566943,1,1,9000.0,1.0,6.0
9000016235,2,1,5,1,3,3,10469.1651119944,2,2,3000.0,0.5,5.0
9000016269,1,1,10,1,2,1,12812.78104677,1,1,60000.0,1.0,10.0
9000016293,2,1,7,1,3,3,10530.3091784878,2,2,2400.0,0.5,7.0
9000016305,1,1,5,1,3,3,16632.5421878543,1,1,14667.0,1.0,5.0
9000016313,1,1,6,1,3,3,10136.1771255335,1,1,3000.0,1.0,6.0
9000016323,2,4,7,1,1,2,14685.0771835989,2,2,26000.0,2.0,1.75
9000016350,2,3,11,4,1,1,12027.3181463266,2,2,36500.0,1.5,3.6666666666666665
9000016372,3,2,3,4,4,1,19334.1166429938,2,3,19500.0,0.6666666666666666,1.5
9000016398,2,2,2,4,1,2,3621.53936028774,2,2,10000.0,1.0,1.0
9000016416,2,2,8,4,1,2,6863.10463003325,2,2,9000.0,1.0,4.0
9000016437,2,2,6,4,1,2,6418.99444481118,2,2,17000.0,1.0,3.0
9000016441,2,1,2,4,1,2,8738.45514914681,1,3,1200.0,0.5,2.0
9000016480,2,0,2,2,4,3,17134.9977528517,0,3,0.0,0.0,2.0
9000016492,2,1,2,2,2,3,3775.45675499041,1,2,1000.0,0.5,2.0
9000016494,2,0,1,4,5,2,13897.0935621188,0,2,0.0,0.0,1.0
9000016495,2,3,3,4,1,2,8167.29575418542,2,2,30900.0,1.5,1.0
9000016506,1,1,8,1,3,2,6892.45573843353,1,1,4000.0,1.0,8.0
9000016543,2,2,5,4,1,2,9522.12788714854,2,2,11000.0,1.0,2.5
9000016556,2,4,11,4,1,1,13821.3269867306,2,4,20000.0,2.0,2.75
9000016587,2,1,7,2,2,3,12463.7056759384,2,2,4000.0,0.5,7.0
9000016596,1,2,7,4,1,1,2699.3827613064,1,1,19000.0,2.0,3.5
9000016610,1,1,1,2,3,4,16881.5886422665,1,1,89000.0,1.0,1.0
9000016621,2,2,4,4,1,1,6403.50582374463,2,2,30000.0,1.0,2.0
9000016626,2,2,11,4,1,1,4289.91755417971,2,5,17000.0,1.0,5.5
9000016628,1,1,1,4,4,3,33906.3813189924,1,4,4000.0,1.0,1.0
9000016637,2,3,7,2,1,1,5180.20501776778,3,3,82000.0,1.5,2.3333333333333335
9000016671,3,4,7,2,1,1,18801.6969615626,4,4,200615.0,1.3333333333333333,1.75
9000016673,2,3,6,2,1,2,8501.16676611289,2,2,20000.0,1.5,2.0
9000016674,2,3,11,4,1,2,10952.2270936883,2,2,10000.0,1.5,3.6666666666666665
9000016704,1,1,1,4,1,2,18994.5465123696,0,1,3500.0,1.0,1.0
9000016718,2,2,1,4,4,2,15762.4162055379,1,2,1500.0,1.0,0.5
9000016720,2,2,6,4,1,1,12539.0438689321,2,2,27000.0,1.0,3.0
9000016723,3,4,8,1,1,1,9152.09675090328,3,5,27156.0,1.3333333333333333,2.0
9000016735,2,3,9,1,1,1,5755.13997023628,2,2,15120.0,1.5,3.0
9000016743,1,0,5,1,3,3,16607.5816408164,0,1,0.0,0.0,5.0
9000016744,1,1,6,1,3,3,5152.62118742408,1,1,15000.0,1.0,6.0
9000016748,2,4,7,1,1,1,34257.3971784528,2,2,22560.0,2.0,1.75
9000016757,1,1,5,1,3,3,5569.33233330482,1,1,5000.0,1.0,5.0
9000016776,2,2,6,4,1,1,10327.1863718233,2,2,8920.0,1.0,3.0
9000016786,4,3,6,1,4,1,15669.0375755716,4,4,2100.0,0.75,2.0
9000016800,1,2,5,1,1,3,10825.9811571876,1,3,30000.0,2.0,2.5
9000016805,3,3,6,1,1,1,5618.86497828772,3,3,26000.0,1.0,2.0
9000016814,2,2,11,1,1,1,8432.39029061621,2,2,25000.0,1.0,5.5
9000016835,1,1,5,1,1,3,14720.4695693438,1,1,8000.0,1.0,5.0
9000016857,3,3,8,1,1,3,8524.24149558472,3,4,31500.0,1.0,2.6666666666666665
9000016859,1,1,7,1,1,2,14842.8468874725,1,1,19600.0,1.0,7.0
9000016877,1,4,6,1,1,1,3849.92953823482,1,1,9150.0,4.0,1.5
9000016883,2,1,5,1,1,2,7964.76961502357,1,2,20000.0,0.5,5.0
9000016901,2,2,8,1,1,1,2021.18420877556,2,3,23000.0,1.0,4.0
9000016918,2,2,6,4,1,1,12367.0244214282,2,2,10000.0,1.0,3.0
9000016920,2,2,5,4,1,2,6063.10692075138,2,2,6000.0,1.0,2.5
9000016929,2,2,5,4,4,4,5659.07952292208,2,4,14000.0,1.0,2.5
9000016930,1,2,3,4,1,1,7536.30342324519,1,1,9300.0,2.0,1.5
9000016931,1,1,4,4,1,2,6214.39370300831,1,1,60000.0,1.0,4.0
9000016942,2,2,4,4,1,1,6554.94922564793,2,4,11000.0,1.0,2.0
9000016948,1,2,3,2,1,2,6506.69541327192,1,1,11000.0,2.0,1.5
9000016966,2,1,8,4,1,1,9019.34853590826,2,2,14000.0,0.5,8.0
9000016968,2,3,6,4,1,2,3112.38759342748,2,2,-27.0,1.5,2.0
9000017006,1,0,3,2,2,2,5824.8302865388,0,1,0.0,0.0,3.0
9000017013,2,2,1,4,1,1,7249.60054027233,2,2,200.0,1.0,0.5
9000017045,1,0,1,2,3,3,8610.14448986415,1,2,0.0,0.0,1.0
9000017053,1,3,6,4,1,1,8744.19246321754,1,1,2400.0,3.0,2.0
9000017081,1,1,1,4,4,3,17359.9774695881,1,2,10000.0,1.0,1.0
9000017090,2,2,11,1,1,1,48756.1299445014,2,3,21000.0,1.0,5.5
9000017112,1,0,1,1,3,3,27184.0466184991,1,2,0.0,0.0,1.0
9000017128,1,1,3,1,2,3,50066.5876179773,1,1,156.0,1.0,3.0
9000017137,2,2,7,1,1,2,3852.95478582012,2,2,14500.0,1.0,3.5
9000017148,1,2,6,1,1,2,12523.5954220391,1,1,30000.0,2.0,3.0
9000017170,2,2,4,4,1,2,9776.34820055585,2,2,1800.0,1.0,2.0
9000017182,2,2,6,4,1,2,5487.11797124181,2,2,25000.0,1.0,3.0
9000017207,2,2,5,1,1,2,2820.30174986068,2,2,9000.0,1.0,2.5
9000017212,2,2,10,1,1,2,7246.81728982474,2,2,9000.0,1.0,5.0
9000017218,1,1,10,1,1,2,5022.26933690758,1,1,10000.0,1.0,10.0
9000017219,1,1,11,4,1,1,5109.41799539483,1,1,35000.0,1.0,11.0
9000017221,1,1,5,1,1,1,53909.8186633779,1,1,13000.0,1.0,5.0
9000017229,1,1,5,4,1,1,5948.553661257,1,1,10000.0,1.0,5.0
9000017236,1,1,6,1,3,3,4215.2666141928,1,1,5000.0,1.0,6.0
9000017242,1,1,6,1,1,2,39340.0900608479,1,1,8500.0,1.0,6.0
9000017257,3,3,8,1,1,1,8997.5232053804,3,3,23000.0,1.0,2.6666666666666665
9000017260,1,1,5,1,3,3,13590.5868140699,1,3,10000.0,1.0,5.0
9000017268,2,1,6,1,1,1,14527.7628797916,1,4,25000.0,0.5,6.0
9000017277,2,2,8,1,1,1,14522.3733436416,2,4,37143.0,1.0,4.0
9000017280,2,4,7,4,1,1,27261.8529663861,2,2,31000.0,2.0,1.75
9000017287,1,1,3,1,3,3,3102.25058461868,1,1,5000.0,1.0,3.0
9000017291,2,1,6,1,1,1,13519.9268946423,2,2,20.0,0.5,6.0
9000017292,2,5,10,1,1,1,27848.7316833758,3,4,22000.0,2.5,2.0
9000017293,4,2,6,2,1,3,10248.981952785,4,5,19818.0,0.5,3.0
9000017295,2,2,5,2,1,1,7121.44459588146,2,2,157500.0,1.0,2.5
9000017309,2,1,8,1,3,3,16895.3859116017,2,4,7500.0,0.5,8.0
9000017319,3,0,1,1,3,3,71828.657797614,3,3,0.0,0.0,1.0
9000017324,1,1,4,1,1,3,4951.8992796575,1,1,10000.0,1.0,4.0
9000017336,2,1,3,1,1,2,20086.4049632267,2,2,6000.0,0.5,3.0
9000017342,2,2,7,4,1,3,70745.8644135581,2,4,30000.0,1.0,3.5
9000017398,2,2,5,4,1,2,4131.5364406658,2,2,4000.0,1.0,2.5
9000017400,2,5,5,1,1,2,6002.79508551495,2,2,16550.0,2.5,1.0
9000017410,2,2,9,1,1,1,8889.09797149831,2,5,55000.0,1.0,4.5
9000017413,2,4,6,1,1,1,10391.4957653864,2,3,23300.0,2.0,1.5
9000017419,1,1,2,1,1,4,23222.8564220057,1,1,6000.0,1.0,2.0
9000017428,1,1,7,1,3,3,40985.6847946883,1,1,5000.0,1.0,7.0
9000017430,1,0,1,1,3,3,61683.2875447641,0,1,0.0,0.0,1.0
9000017446,2,2,5,4,1,1,16763.1955041126,2,2,10080.0,1.0,2.5
9000017450,3,2,4,2,4,2,6720.37782960594,2,3,8000.0,0.6666666666666666,2.0
9000017451,2,4,11,1,1,1,13263.8580440113,2,2,25067.0,2.0,2.75
9000017460,2,2,8,1,1,1,7189.73336721729,2,3,17760.0,1.0,4.0
9000017477,2,2,6,1,1,1,45649.8652340902,2,2,2900.0,1.0,3.0
9000017478,1,2,8,4,1,1,4737.43236723329,1,1,4000.0,2.0,4.0
9000017479,2,2,9,1,1,2,3274.80233146001,2,2,22800.0,1.0,4.5
9000017491,1,1,4,1,1,1,18475.4388964804,1,1,25000.0,1.0,4.0
9000017493,2,2,8,1,1,2,8514.79899214619,2,2,12000.0,1.0,4.0
9000017507,2,2,4,1,1,1,16425.6115740466,1,2,18000.0,1.0,2.0
9000017510,2,2,7,1,3,3,50901.6785515399,2,4,11500.0,1.0,3.5
9000017512,2,2,7,1,1,1,6578.25919092183,2,2,15000.0,1.0,3.5
9000017517,2,2,3,4,5,1,4838.51832701127,2,2,14000.0,1.0,1.5
9000017523,2,2,11,1,1,1,8898.46422719606,2,2,29000.0,1.0,5.5
9000017531,2,2,8,1,1,1,6710.78124467028,2,3,22000.0,1.0,4.0
9000017551,2,2,8,1,1,1,20230.5376475741,3,5,180000.0,1.0,4.0
9000017562,2,2,5,1,1,1,8285.74179387549,2,2,10000.0,1.0,2.5
9000017571,3,3,6,1,1,3,22607.323955515,2,4,22600.0,1.0,2.0
9000017588,2,1,3,1,1,2,17573.6064761757,2,2,1000.0,0.5,3.0
9000017607,2,2,6,1,1,1,9403.36522325853,2,2,1664.0,1.0,3.0
9000017610,3,2,6,1,1,2,33281.6494601974,2,3,18600.0,0.6666666666666666,3.0
9000017615,2,2,6,1,1,1,15312.400615249,2,4,25000.0,1.0,3.0
9000017616,2,2,6,1,1,3,25240.276400768,2,4,61667.0,1.0,3.0
9000017617,1,1,5,1,3,3,29278.442471346,1,1,25000.0,1.0,5.0
9000017633,1,0,2,1,3,3,11298.4371337014,0,1,0.0,0.0,2.0
9000017644,2,3,7,1,1,1,26736.2440243103,2,2,17000.0,1.5,2.3333333333333335
9000017660,1,1,2,4,3,3,2810.79068424955,1,1,1000.0,1.0,2.0
9000017667,2,2,11,4,1,2,3111.95652119258,2,2,30000.0,1.0,5.5
9000017686,1,1,6,2,1,3,10363.1578483059,1,1,7500.0,1.0,6.0
9000017697,1,1,3,4,1,2,7703.31514568849,1,1,5000.0,1.0,3.0
9000017704,2,2,5,4,1,2,14708.5251173404,1,2,22000.0,1.0,2.5
9000017725,2,1,1,4,4,2,23392.8243067914,1,2,1000.0,0.5,1.0
9000017736,5,5,3,2,1,3,20695.9319495091,5,7,7700.0,1.0,0.6
9000017743,1,1,3,2,1,2,5942.07890385538,1,1,3000.0,1.0,3.0
9000017768,2,3,8,4,1,1,7711.64938039985,2,2,50000.0,1.5,2.6666666666666665
9000017779,1,2,3,4,1,2,10344.8450112613,1,1,10000.0,2.0,1.5
9000017787,1,0,1,2,3,3,29830.6208424134,0,1,0.0,0.0,1.0
9000017793,2,2,6,2,1,1,4885.36463995554,2,2,43000.0,1.0,3.0
9000017795,2,3,6,2,1,2,4169.60670544711,2,2,40000.0,1.5,2.0
9000017801,2,3,10,4,1,2,6639.723382271,2,2,30120.0,1.5,3.3333333333333335
9000017816,2,3,11,4,1,2,3885.9856001252,2,2,29000.0,1.5,3.6666666666666665
9000017849,2,2,11,1,1,1,4853.80154948047,2,3,20000.0,1.0,5.5
9000017852,2,1,6,1,3,3,20484.4910568036,2,2,110.0,0.5,6.0
9000017855,2,1,8,2,1,1,23786.5141894937,2,4,42000.0,0.5,8.0
9000017859,1,1,8,1,3,3,7886.4351087014,1,1,4691.0,1.0,8.0
9000017877,2,1,6,1,1,1,3537.5359659602,2,2,20000.0,0.5,6.0
9000017882,2,3,6,1,1,1,10746.6451507898,2,2,12800.0,1.5,2.0
9000017884,3,4,9,1,1,1,6250.25277470279,4,5,18000.0,1.3333333333333333,2.25
9000017895,2,2,8,1,1,2,15545.4892822582,2,2,24050.0,1.0,4.0
9000017907,2,1,8,1,1,3,52985.1626686538,2,2,10000.0,0.5,8.0
9000017912,2,2,8,1,2,1,8397.66151486221,2,2,30000.0,1.0,4.0
9000017916,2,2,7,1,1,1,12965.8770921274,2,6,15000.0,1.0,3.5
9000017932,2,3,8,2,1,1,9858.95744667629,2,2,86500.0,1.5,2.6666666666666665
9000017939,2,2,5,1,1,2,5683.46685158769,2,2,10000.0,1.0,2.5
9000017946,2,2,8,1,1,1,10837.9726914573,2,2,37143.0,1.0,4.0
9000017947,1,1,6,1,3,3,3448.5079346304,1,1,10000.0,1.0,6.0
9000017994,1,2,4,1,1,2,13855.6719686884,1,1,7000.0,2.0,2.0
9000017996,4,4,8,1,1,1,13433.6050065147,4,5,20200.0,1.0,2.0
9000018003,3,2,8,1,1,2,42110.4726867868,3,5,600.0,0.6666666666666666,4.0
9000018014,2,2,6,1,1,1,42950.916510917,2,3,-18.0,1.0,3.0
9000018015,1,1,1,1,3,3,13947.5839498479,1,1,165597.0,1.0,1.0
9000018017,2,3,5,1,1,1,13957.2337801811,2,2,5400.0,1.5,1.6666666666666667
9000018019,2,4,11,1,1,1,6105.75801251352,2,3,7020.0,2.0,2.75
9000018025,2,2,7,1,1,3,6085.95526525741,2,3,18000.0,1.0,3.5
9000018039,2,2,8,1,1,1,17718.4885942752,2,3,27000.0,1.0,4.0
9000018048,2,2,7,2,1,1,11283.9352157661,2,2,24000.0,1.0,3.5
9000018056,2,1,6,4,4,1,18224.1602479952,2,2,3750.0,0.5,6.0
9000018078,2,3,7,1,1,3,7518.44855409078,2,2,6500.0,1.5,2.3333333333333335
9000018083,2,2,11,1,1,2,59421.8602160058,2,2,130000.0,1.0,5.5
9000018091,1,1,4,1,2,1,7721.75943350541,1,1,1000.0,1.0,4.0
9000018093,2,1,4,1,2,3,9983.46625238408,1,4,3000.0,0.5,4.0
9000018104,1,4,5,2,1,2,14754.2782660558,1,1,1470.0,4.0,1.25
9000018116,1,0,3,1,2,3,13315.6439852139,0,1,0.0,0.0,3.0
9000018117,2,2,6,1,1,3,56553.1523092761,2,2,26000.0,1.0,3.0
9000018140,3,2,7,1,2,3,30103.0890031796,3,3,6000.0,0.6666666666666666,3.5
9000018153,1,1,3,1,3,3,10642.097023765,1,1,1200.0,1.0,3.0
9000018159,1,0,3,1,5,2,11198.1332138164,1,1,0.0,0.0,3.0
9000018168,2,3,6,4,1,1,7059.7041403551,2,2,15100.0,1.5,2.0
9000018195,2,2,6,2,1,1,13528.8437031782,2,2,4200.0,1.0,3.0
9000018213,1,3,5,2,1,1,5698.12842461742,1,4,36000.0,3.0,1.6666666666666667
9000018216,2,3,9,4,1,3,4396.68120064938,2,2,8600.0,1.5,3.0
9000018221,2,2,8,2,1,1,36288.2882360772,2,2,1000.0,1.0,4.0
9000018227,2,2,10,1,1,2,13633.5702963307,1,2,7000.0,1.0,5.0
9000018233,2,4,8,4,1,1,4716.59929836741,2,3,40120.0,2.0,2.0
9000018247,2,2,7,4,1,1,47189.2196733317,2,2,12500.0,1.0,3.5
9000018259,2,4,5,2,1,2,14343.4227360004,2,2,16100.0,2.0,1.25
9000018263,1,1,5,4,1,3,6506.39275370497,1,1,18000.0,1.0,5.0
9000018272,1,6,3,2,4,2,15302.245582636,1,1,7744.0,6.0,0.5
9000018273,3,3,7,4,1,1,13803.3976485398,2,3,13200.0,1.0,2.3333333333333335
9000018277,1,1,1,2,3,3,37252.0704932284,1,1,8571.0,1.0,1.0
9000018292,1,1,4,4,1,2,37496.7968138363,1,1,-9.0,1.0,4.0
9000018320,2,2,5,1,1,2,14764.5957896426,2,2,1100.0,1.0,2.5
9000018343,1,2,10,1,2,1,17134.6139880136,1,1,18000.0,2.0,5.0
9000018345,2,2,10,1,1,1,5200.73555027614,2,2,6820.0,1.0,5.0
9000018365,1,0,8,1,1,3,19128.6451126025,1,1,0.0,0.0,8.0
9000018388,1,1,5,1,3,3,6117.66221999766,1,1,-9.0,1.0,5.0
9000018396,3,4,4,1,1,1,7384.5990286347,3,3,14600.0,1.3333333333333333,1.0
9000018399,4,3,11,1,1,1,10622.3529665799,4,4,25000.0,0.75,3.6666666666666665
9000018403,1,1,8,1,1,2,20843.8345124233,1,1,500.0,1.0,8.0
9000018415,2,1,9,1,2,1,6191.0326870463,2,2,400.0,0.5,9.0
9000018422,2,3,11,1,1,1,8362.28082454076,2,2,5020.0,1.5,3.6666666666666665
9000018450,2,2,11,1,1,1,16267.3836276243,2,2,1500.0,1.0,5.5
9000018451,2,2,8,1,3,3,10888.4697218927,2,2,70000.0,1.0,4.0
9000018465,1,1,9,1,3,3,5011.67925579172,1,1,8000.0,1.0,9.0
9000018473,2,1,9,1,1,1,3690.15951306182,2,2,10667.0,0.5,9.0
9000018474,2,3,11,1,1,2,5034.79619669861,2,2,9400.0,1.5,3.6666666666666665
9000018488,2,2,10,1,1,2,5612.97161974017,2,2,8500.0,1.0,5.0
9000018491,2,2,8,1,1,2,25163.6233141084,2,2,18000.0,1.0,4.0
9000018499,2,2,8,1,2,1,4249.47768282659,2,2,2500.0,1.0,4.0
9000018501,1,1,8,1,3,3,22961.8993664116,1,1,15000.0,1.0,8.0
9000018541,2,2,9,1,1,2,10148.4317361219,1,2,5200.0,1.0,4.5
9000018557,2,2,8,1,3,3,7614.73080543194,2,2,14000.0,1.0,4.0
9000018560,1,0,2,1,2,3,4344.7003191114,0,1,0.0,0.0,2.0
9000018566,4,0,6,1,3,3,41853.2580586125,0,5,0.0,0.0,6.0
9000018571,2,2,11,1,1,2,4992.85921443347,2,2,11000.0,1.0,5.5
9000018583,1,1,8,1,3,3,5495.04413187575,1,1,12000.0,1.0,8.0
9000018584,1,0,5,1,3,3,60364.828920135,1,1,0.0,0.0,5.0
9000018587,2,2,10,1,1,1,41546.2402843808,2,2,20000.0,1.0,5.0
9000018592,2,4,8,2,1,1,24420.9814757007,2,3,52200.0,2.0,2.0
9000018618,1,1,3,1,1,2,4792.32904451806,1,1,9000.0,1.0,3.0
9000018625,2,2,7,1,1,1,26940.8538076849,2,4,4200.0,1.0,3.5
9000018632,1,1,5,1,1,1,12286.9727549154,1,1,15000.0,1.0,5.0
9000018635,2,2,11,1,1,1,22268.2381360724,2,2,11000.0,1.0,5.5
9000018644,1,1,7,1,1,1,3301.93582200953,1,1,7500.0,1.0,7.0
9000018645,2,2,6,1,2,1,7120.18337492528,2,2,20000.0,1.0,3.0
9000018646,1,1,5,1,2,1,12400.2624764938,1,1,2000.0,1.0,5.0
9000018648,2,2,10,4,1,1,18752.6419177616,2,2,22000.0,1.0,5.0
9000018660,2,2,6,2,1,1,16379.2498655645,2,2,15095.0,1.0,3.0
9000018672,1,0,1,1,1,1,24345.4047919649,1,1,0.0,0.0,1.0
9000018676,2,2,3,4,1,2,8261.21156543348,2,2,78800.0,1.0,1.5
9000018684,2,1,9,1,1,1,18985.4437745564,2,2,5000.0,0.5,9.0
9000018695,1,1,7,1,3,3,4206.46632871396,1,1,4000.0,1.0,7.0
9000018700,2,1,3,1,2,3,9442.48913471615,1,2,1200.0,0.5,3.0
9000018712,1,1,5,1,3,3,5579.00556120761,1,1,700.0,1.0,5.0
9000018787,2,3,11,4,1,1,8462.62529363148,2,2,15000.0,1.5,3.6666666666666665
9000018790,2,2,9,1,1,1,29750.261604519,2,2,19000.0,1.0,4.5
9000018801,4,4,10,1,2,3,56261.519205793,4,4,39000.0,1.0,2.5
9000018817,2,5,10,1,1,1,3624.32535105287,2,2,2900.0,2.5,2.0
9000018827,1,1,7,1,2,1,6045.90201504128,2,2,672.0,1.0,7.0
9000018834,3,2,11,1,1,2,31394.4356682606,3,3,14000.0,0.6666666666666666,5.5
9000018843,2,4,5,1,1,3,13240.47135044,2,2,5700.0,2.0,1.25
9000018844,1,1,1,1,4,2,16756.7712898089,1,1,4500.0,1.0,1.0
9000018846,1,2,8,1,1,1,4000.43644442064,1,1,6200.0,2.0,4.0
9000018871,1,1,6,1,1,1,4199.69912338847,1,1,3400.0,1.0,6.0
9000018881,2,3,5,1,2,3,6185.35706957568,2,3,16800.0,1.5,1.6666666666666667
9000018888,3,3,11,4,1,1,20652.043810462,3,5,19000.0,1.0,3.6666666666666665
9000018895,2,2,11,4,1,1,13655.9667007083,2,5,35000.0,1.0,5.5
9000018932,3,2,5,1,1,3,44729.6615502139,3,5,10100.0,0.6666666666666666,2.5
9000018940,2,3,9,1,1,1,3836.42530023778,2,2,22000.0,1.5,3.0
9000018944,1,0,5,1,3,3,4880.02071319124,1,1,0.0,0.0,5.0
9000018953,2,2,8,1,2,1,12637.0921294234,2,2,7000.0,1.0,4.0
9000018959,2,2,9,4,1,1,6075.50656403341,2,2,18000.0,1.0,4.5
9000018960,2,3,11,1,1,1,51324.1751002788,2,4,210.0,1.5,3.6666666666666665
9000018961,2,2,7,1,1,3,5255.40736827332,2,5,1200.0,1.0,3.5
9000018962,1,0,3,1,3,3,30184.0961656738,1,1,0.0,0.0,3.0
9000018977,1,1,7,1,2,2,4226.36780129109,1,1,7500.0,1.0,7.0
9000019009,2,2,11,1,3,3,19096.7778763971,2,2,21857.0,1.0,5.5
9000019020,2,2,6,1,2,3,15581.9062490952,2,4,13900.0,1.0,3.0
9000019029,2,0,2,1,3,3,25782.9793029474,0,2,0.0,0.0,2.0
9000019046,2,2,7,1,3,3,8963.16429531472,2,2,208800.0,1.0,3.5
9000019052,1,1,6,1,1,4,4926.22399467269,1,1,10000.0,1.0,6.0
9000019058,2,1,8,1,2,3,31102.0835871346,2,2,5000.0,0.5,8.0
9000019059,1,1,6,1,1,1,19167.4826957126,1,1,10000.0,1.0,6.0
9000019065,1,0,4,1,3,3,3018.85671335091,0,1,0.0,0.0,4.0
9000019068,1,0,4,1,3,3,9714.77867452446,0,1,0.0,0.0,4.0
9000019074,2,2,8,1,1,1,63815.1836537892,2,2,5348.0,1.0,4.0
9000019078,4,4,6,1,4,1,37871.0347700811,4,4,61000.0,1.0,1.5
9000019086,2,2,6,1,1,1,8485.85091115353,2,2,21000.0,1.0,3.0
9000019096,1,1,8,1,3,3,15513.4888634167,1,1,5546.0,1.0,8.0
9000019099,2,1,11,1,1,1,26521.3769619919,2,4,1000.0,0.5,11.0
9000019105,3,3,11,1,1,3,15679.8044213811,3,3,10500.0,1.0,3.6666666666666665
9000019106,2,6,10,1,1,2,14761.6837371285,2,2,20330.0,3.0,1.6666666666666667
9000019110,2,2,11,1,1,2,63815.1836537892,2,2,10000.0,1.0,5.5
